0 0 0 0
0.10101 0 0 0
0.20202 0 0 0
0.30303 0 0 0
0.40404 0 0 0
0.505051 0 0 0
0.606061 0 0 0
0.707071 0 0 0
0.808081 0 0 0
0.909091 0 0 0
1.0101 0 0 0
1.11111 0 0 0
1.21212 0 0 0
1.31313 0 0 0
1.41414 0 0 0
1.51515 0 0 0
1.61616 0 0 0
1.71717 0 0 0
1.81818 0 0 0
1.91919 0 0 0
2.0202 0 0 0
2.12121 0 0 0
2.22222 0 0 0
2.32323 0 0 0
2.42424 0 0 0
2.52525 0 0 0
2.62626 0 0 0
2.72727 0 0 0
2.82828 0 0 0
2.92929 0 0 0
3.0303 0 0 0
3.13131 0 0 0
3.23232 0 0 0
3.33333 0 0 0
3.43434 0 0 0
3.53535 0 0 0
3.63636 0 0 0
3.73737 0 0 0
3.83838 0 0 0
3.93939 0 0 0
4.0404 0 0 0
4.14141 0 0 0
4.24242 0 0 0
4.34343 0 0 0
4.44444 0 0 0
4.54545 0 0 0
4.64646 0 0 0
4.74747 0 0 0
4.84848 0 0 0
4.94949 0 0 0
5.05051 0 0 0
5.15152 0 0 0
5.25253 0 0 0
5.35354 0 0 0
5.45455 0 0 0
5.55556 0 0 0
5.65657 0 0 0
5.75758 0 0 0
5.85859 0 0 0
5.9596 0 0 0
6.06061 0 0 0
6.16162 0 0 0
6.26263 0 0 0
6.36364 0 0 0
6.46465 0 0 0
6.56566 0 0 0
6.66667 0 0 0
6.76768 0 0 0
6.86869 0 0 0
6.9697 0 0 0
7.07071 0 0 0
7.17172 0 0 0
7.27273 0 0 0
7.37374 0 0 0
7.47475 0 0 0
7.57576 0 0 0
7.67677 0 0 0
7.77778 0 0 0
7.87879 0 0 0
7.9798 0 0 0
8.08081 0 0 0
8.18182 0 0 0
8.28283 0 0 0
8.38384 0 0 0
8.48485 0 0 0
8.58586 0 0 0
8.68687 0 0 0
8.78788 0 0 0
8.88889 0 0 0
8.9899 0 0 0
9.09091 0 0 0
9.19192 0 0 0
9.29293 0 0 0
9.39394 0 0 0
9.49495 0 0 0
9.59596 0 0 0
9.69697 0 0 0
9.79798 0 0 0
9.89899 0 0 0
10 0 0 0
0 0.10101 0 0
0.10101 0.10101 0.0747591 1.05729
0.20202 0.10101 0.149605 1.67254
0.30303 0.10101 0.224623 2.36754
0.40404 0.10101 0.299899 3.09099
0.505051 0.10101 0.375514 3.82914
0.606061 0.10101 0.451548 4.57733
0.707071 0.10101 0.528075 5.33389
0.808081 0.10101 0.605166 6.09825
0.909091 0.10101 0.682881 6.87034
1.0101 0.10101 0.761277 7.65027
1.11111 0.10101 0.840394 8.43823
1.21212 0.10101 0.920265 9.23431
1.31313 0.10101 1.0009 10.0386
1.41414 0.10101 1.0823 10.8508
